"Release","File","# Authors in Release","LOC","Avg Churn in Release","Avg Churn from Start","Avg LOC Added in Release","Avg LOC Added from Start","# Revision in Release","# Revision from Start","# Bug Fix in Release","# Bug Fix from Start","Buggy"
"6","LeaderElection.java","0","207","0","13","0","35","0","43","0","16","1"
"6","LeaderElectionBean.java","0","38","0","4","0","6","0","16","0","2","0"
"6","LeaderElectionMXBean.java","0","28","0","3","0","4","0","16","0","2","0"
"6","LeaderMXBean.java","0","33","0","4","0","5","0","16","0","2","0"
"6","LeaderZooKeeperServer.java","1","153","-2","7","3","9","2","52","6","30","0"
"6","LedgerDescriptor.java","0","149","0","49","0","50","0","6","0","8","1"
"6","LedgerEntry.java","0","53","0","26","0","28","0","4","0","4","1"
"6","LedgerHandle.java","0","760","0","95","0","105","0","16","0","20","1"
"6","LedgerInputStream.java","0","148","0","148","0","148","0","2","0","2","1"
"6","LedgerManagementProcessor.java","0","1145","0","572","0","579","0","4","0","4","0"
"6","LedgerOutputStream.java","0","134","0","67","0","67","0","4","0","4","1"
"6","LedgerRecoveryMonitor.java","0","221","0","31","0","34","0","14","0","20","0"
"6","LedgerSequence.java","0","59","0","59","0","59","0","2","0","2","0"
"6","LocalBookKeeper.java","0","148","0","74","0","78","0","4","0","6","0"
"6","LocalPeerBean.java","0","62","0","12","0","13","0","18","0","4","0"
"6","LocalPeerMXBean.java","0","58","0","11","0","12","0","16","0","2","0"
"6","LockListener.java","0","35","0","35","0","35","0","2","0","2","0"
"6","LogFormatter.java","0","65","0","8","0","9","0","23","0","4","1"
"6","Main.java","0","50","0","50","0","50","0","2","0","2","1"
"6","ManagedUtil.java","0","65","0","32","0","33","0","4","0","4","0"
"6","MBeanRegistry.java","0","175","0","17","0","20","0","20","0","6","0"
"6","MySqlClient.java","0","124","0","124","0","124","0","2","0","2","0"
"6","NIOServerCnxn.java","1","943","-1","31","11","76","4","83","8","62","1"
"6","NIOServerFactory.java","0","475","0","158","0","159","0","6","0","8","1"
"6","OutputArchive.java","0","43","0","6","0","6","0","21","0","2","0"
"6","ParseException.java","0","189","0","33","0","33","0","17","0","0","0"
"6","PathTrie.java","1","255","3","127","3","127","2","4","6","8","0"
"6","PathUtils.java","0","93","0","93","0","93","0","2","0","0","0"
"6","PrepRequestProcessor.java","1","456","0","15","1","36","2","86","6","54","1"
"6","Profiler.java","0","36","0","3","0","9","0","24","0","2","0"
"6","ProposalRequestProcessor.java","0","74","0","5","0","8","0","42","0","14","0"
"6","ProtocolSupport.java","0","173","0","173","0","173","0","2","0","2","0"
"6","ProviderRegistry.java","0","69","0","5","0","16","0","26","0","6","0"
"6","PurgeTxnLog.java","0","119","0","11","0","31","0","27","0","6","0"
"6","QuorumBean.java","0","40","0","5","0","6","0","16","0","2","0"
"6","QuorumCnxManager.java","1","566","11","18","35","56","8","60","22","52","1"
"6","QuorumEngine.java","0","270","0","44","0","58","0","12","0","12","0"
"6","QuorumHierarchical.java","1","245","10","81","19","87","4","6","10","12","0"
"6","QuorumMaj.java","1","52","10","26","10","26","2","4","4","6","0"
"6","QuorumMXBean.java","0","31","0","3","0","4","0","16","0","2","0"
"6","QuorumOpMonitor.java","0","425","0","70","0","99","0","12","0","12","0"
"6","QuorumPeer.java","0","640","0","20","0","77","0","85","0","40","1"
"6","QuorumPeerConfig.java","1","252","0","8","2","37","2","56","6","36","1"
"6","QuorumPeerMain.java","0","134","0","15","0","25","0","18","0","20","1"
"6","QuorumStats.java","0","61","0","5","0","10","0","22","0","2","1"
"6","QuorumVerifier.java","1","30","1","15","1","15","2","4","4","6","0"
"6","Quotas.java","0","62","0","62","0","62","0","2","0","2","0"
"6","Rcc.java","0","473","0","74","0","76","0","19","0","0","0"
"6","RccConstants.java","0","80","0","14","0","14","0","17","0","0","0"
"6","RccTokenManager.java","0","750","0","132","0","132","0","17","0","0","0"
"6","ReadEntryCallback.java","0","32","0","32","0","32","0","2","0","2","0"
"6","Record.java","0","29","0","4","0","4","0","19","0","2","0"
"6","RecordReader.java","0","84","0","13","0","14","0","19","0","2","0"
"6","RecordWriter.java","0","102","0","16","0","16","0","19","0","2","0"
"6","RemotePeerBean.java","0","41","0","5","0","6","0","16","0","2","0"
"6","RemotePeerMXBean.java","0","30","0","3","0","4","0","16","0","2","0"
"6","Request.java","0","197","0","15","0","16","0","36","0","10","1"
"6","RequestProcessor.java","0","34","0","5","0","6","0","17","0","0","0"
"6","RestMain.java","0","71","0","71","0","71","0","2","0","2","0"
"6","RuntimeExceptionMapper.java","0","44","0","44","0","44","0","2","0","2","0"
"6","SendAckRequestProcessor.java","2","72","6","5","14","8","6","36","10","14","0"
"6","SerializeUtils.java","0","97","0","24","0","31","0","8","0","10","0"
"6","ServerAdminClient.java","0","281","0","29","0","67","0","27","0","0","0"
"6","ServerBean.java","0","35","0","4","0","5","0","16","0","2","0"
"6","ServerCnxn.java","1","80","4","6","4","8","2","33","6","18","1"
"6","ServerConfig.java","0","85","0","5","0","14","0","32","0","14","0"
"6","ServerMXBean.java","0","30","0","3","0","4","0","16","0","2","0"
"6","ServerStats.java","0","119","0","18","0","21","0","26","0","10","1"
"6","SessionTracker.java","0","56","0","7","0","8","0","21","0","4","1"
"6","SessionTrackerImpl.java","0","218","0","12","0","16","0","49","0","18","1"
"6","SimpleCharStream.java","0","412","0","72","0","72","0","17","0","0","0"
"6","SnapShot.java","0","54","0","27","0","28","0","4","0","4","1"
"6","StatsTrack.java","0","91","0","91","0","91","0","2","0","2","0"
"6","SyncRequestProcessor.java","0","145","0","9","0","36","0","51","0","24","1"
"6","Token.java","0","90","0","15","0","16","0","17","0","0","0"
"6","TokenMgrError.java","0","136","0","24","0","24","0","17","0","0","0"
"6","TraceFormatter.java","0","108","0","16","0","18","0","19","0","2","0"
"6","TxnLog.java","0","104","0","52","0","53","0","4","0","4","1"
"6","UpgradeMain.java","0","162","0","81","0","81","0","4","0","2","0"
"6","UpgradeSnapShot.java","0","30","0","30","0","30","0","2","0","0","0"
"6","UpgradeSnapShotV1.java","0","300","0","75","0","79","0","8","0","8","0"
"6","Util.java","0","293","0","42","0","49","0","14","0","16","0"
"6","Utils.java","0","254","0","33","0","34","0","23","0","8","0"
"6","VerGen.java","0","116","0","9","0","18","0","26","0","4","0"
"6","Version.java","0","71","0","5","0","10","0","26","0","0","0"
"6","Vote.java","0","63","0","5","0","8","0","22","0","6","0"
"6","WatchedEvent.java","0","73","0","36","0","37","0","4","0","0","1"
"6","Watcher.java","0","113","0","11","0","14","0","25","0","6","0"
"6","WatchManager.java","0","102","0","8","0","10","0","33","0","4","0"
"6","WriteCallback.java","0","29","0","29","0","29","0","2","0","2","0"
"6","WriteLock.java","0","265","0","266","0","266","0","2","0","2","0"
"6","XmlInputArchive.java","0","226","0","35","0","37","0","19","0","2","0"
"6","XmlOutputArchive.java","0","226","0","32","0","33","0","21","0","2","0"
"6","ZChildren.java","0","72","0","72","0","72","0","2","0","2","0"
"6","ZChildrenJSON.java","0","69","0","69","0","69","0","2","0","2","0"
"6","ZError.java","0","37","0","37","0","37","0","2","0","2","0"
"6","ZErrorWriter.java","0","57","0","57","0","57","0","2","0","2","0"
"6","ZKMBeanInfo.java","0","33","0","4","0","4","0","16","0","2","0"
"6","ZNodeName.java","0","99","0","99","0","99","0","2","0","2","0"
"6","ZNodeResource.java","0","338","0","338","0","338","0","2","0","2","0"
"6","ZooDefs.java","0","101","0","10","0","12","0","28","0","6","0"
"6","ZooKeeper.java","1","1180","37","31","48","78","2","101","6","64","1"
"6","ZooKeeperMain.java","1","744","-2","35","12","47","4","42","10","44","0"
"6","ZooKeeperOperation.java","0","35","0","35","0","35","0","2","0","2","0"
"6","ZooKeeperServer.java","1","620","10","22","10","118","2","86","6","46","0"
"6","ZooKeeperServerBean.java","0","103","0","10","0","14","0","20","0","8","0"
"6","ZooKeeperServerMain.java","0","112","0","10","0","15","0","22","0","28","0"
"6","ZooKeeperServerMXBean.java","0","74","0","9","0","10","0","16","0","2","0"
"6","ZooKeeperService.java","0","99","0","99","0","99","0","2","0","2","0"
"6","ZooTrace.java","0","83","0","8","0","17","0","20","0","2","0"
"6","ZPath.java","0","57","0","57","0","57","0","2","0","2","0"
"6","ZStat.java","0","96","0","96","0","96","0","2","0","2","0"
"7","AckRequestProcessor.java","0","48","0","6","0","7","0","21","0","4","0"
"7","AsyncCallback.java","1","52","5","11","5","12","2","25","2","6","1"
"7","AuthenticationProvider.java","0","74","0","11","0","12","0","19","0","2","0"
"7","AuthFastLeaderElection.java","2","862","0","35","7","147","4","48","2","14","1"
"7","BinaryInputArchive.java","0","118","0","15","0","15","0","23","0","6","0"
"7","BinaryOutputArchive.java","0","132","0","15","0","17","0","23","0","2","0"
"7","BKDefs.java","0","97","0","49","0","49","0","4","0","4","0"
"7","BKException.java","0","147","0","49","0","49","0","6","0","6","1"
"7","Bookie.java","0","326","0","54","0","57","0","12","0","16","0"
"7","BookieClient.java","0","397","0","79","0","97","0","10","0","12","1"
"7","BookieException.java","0","73","0","73","0","73","0","2","0","2","0"
"7","BookieHandle.java","0","334","0","47","0","65","0","14","0","18","0"
"7","BookieProtocol.java","0","69","0","34","0","35","0","4","0","4","1"
"7","BookieServer.java","0","180","0","45","0","46","0","8","0","8","0"
"7","BookKeeper.java","0","555","0","79","0","129","0","14","0","14","1"
"7","ByteBufferInputStream.java","0","65","0","11","0","12","0","17","0","0","0"
"7","CGenerator.java","0","82","0","10","0","11","0","24","0","2","0"
"7","ClientBase.java","3","309","13","25","22","33","10","34","14","40","0"
"7","ClientCBWorker.java","0","125","0","20","0","24","0","12","0","14","0"
"7","ClientCnxn.java","4","1125","20","29","27","68","10","101","14","68","0"
"7","ClientWatchManager.java","0","36","0","11","0","13","0","6","0","4","0"
"7","CommitProcessor.java","1","171","2","10","2","26","2","46","4","18","0"
"7","CommonNames.java","0","27","0","3","0","4","0","16","0","2","0"
"7","ConnectionBean.java","1","144","17","11","23","14","4","26","6","14","1"
"7","ConnectionMXBean.java","1","89","27","9","27","10","2","18","2","4","0"
"7","CppGenerator.java","0","78","0","10","0","12","0","21","0","2","0"
"7","CreateMode.java","0","81","0","81","0","81","0","2","0","0","0"
"7","CsvInputArchive.java","0","188","0","29","0","30","0","19","0","2","0"
"7","CsvOutputArchive.java","0","135","0","17","0","18","0","23","0","4","0"
"7","DataNode.java","1","153","33","8","63","13","2","45","2","20","0"
"7","DataNodeV1.java","0","117","0","117","0","117","0","2","0","0","0"
"7","DataTree.java","2","1047","15","29","100","41","6","86","4","38","0"
"7","DataTreeBean.java","0","63","0","6","0","11","0","20","0","4","0"
"7","DataTreeMXBean.java","0","43","0","5","0","7","0","16","0","2","0"
"7","DataTreeV1.java","0","525","0","175","0","179","0","6","0","4","0"
"7","DigestAuthenticationProvider.java","0","125","0","13","0","31","0","27","0","6","0"
"7","DistributedQueue.java","1","281","281","281","281","281","2","2","2","2","0"
"7","Election.java","0","24","0","2","0","3","0","20","0","2","1"
"7","Environment.java","0","90","0","45","0","45","0","4","0","4","0"
"7","FastLeaderElection.java","1","670","0","20","1","46","2","66","2","60","1"
"7","FatJarMain.java","0","114","0","114","0","114","0","2","0","0","0"
"7","FileSnap.java","0","213","0","26","0","31","0","16","0","28","1"
"7","FileTxnLog.java","1","498","5","45","7","68","2","22","2","32","1"
"7","FileTxnSnapLog.java","1","260","1","20","3","22","2","26","2","26","1"
"7","FinalRequestProcessor.java","2","332","24","12","34","27","6","72","8","38","1"
"7","Follower.java","2","153","-78","9","22","63","6","68","6","34","1"
"7","FollowerBean.java","0","45","0","2","0","6","0","16","0","2","0"
"7","FollowerMXBean.java","0","37","0","1","0","5","0","16","0","2","0"
"7","FollowerRequestProcessor.java","0","99","0","6","0","7","0","44","0","14","0"
"7","FollowerZooKeeperServer.java","1","144","-79","7","16","12","2","61","2","24","0"
"7","Index.java","0","35","0","5","0","5","0","19","0","2","0"
"7","InputArchive.java","0","39","0","6","0","6","0","19","0","2","0"
"7","IPAuthenticationProvider.java","0","106","0","14","0","16","0","21","0","2","0"
"7","JavaGenerator.java","0","52","0","7","0","8","0","21","0","2","0"
"7","JAXBContextResolver.java","0","65","0","65","0","65","0","2","0","2","0"
"7","JBoolean.java","0","38","0","5","0","5","0","22","0","2","0"
"7","JBuffer.java","0","96","0","15","0","16","0","19","0","2","0"
"7","JByte.java","0","31","0","4","0","5","0","19","0","2","0"
"7","JCompType.java","0","48","0","7","0","8","0","19","0","2","0"
"7","JDouble.java","0","36","0","5","0","5","0","19","0","2","0"
"7","JField.java","0","89","0","14","0","14","0","19","0","2","0"
"7","JFile.java","0","72","0","10","0","11","0","21","0","2","0"
"7","JFloat.java","0","36","0","5","0","5","0","19","0","2","0"
"7","JInt.java","0","31","0","4","0","5","0","19","0","2","0"
"7","JLineZNodeCompletor.java","0","76","0","76","0","76","0","2","0","2","0"
"7","JLong.java","0","35","0","5","0","5","0","19","0","2","0"
"7","JMap.java","0","93","0","14","0","15","0","19","0","2","0"
"7","JRecord.java","0","467","0","51","0","56","0","27","0","2","0"
"7","JString.java","0","42","0","6","0","6","0","19","0","2","0"
"7","JType.java","0","127","0","20","0","20","0","19","0","2","0"
"7","JVector.java","0","96","0","13","0","14","0","21","0","2","0"
"7","KeeperException.java","1","577","19","37","19","54","2","35","4","20","0"
"7","KeeperExceptionMapper.java","0","78","0","78","0","78","0","2","0","2","0"
"7","Leader.java","2","644","14","29","31","41","6","62","4","28","1"
"7","LeaderBean.java","1","48","0","5","2","6","2","18","2","4","0"
"7","LeaderElection.java","1","228","20","14","28","35","2","45","2","18","1"
"7","LeaderElectionBean.java","0","38","0","4","0","6","0","16","0","2","0"
"7","LeaderElectionMXBean.java","0","28","0","3","0","4","0","16","0","2","0"
"7","LeaderMXBean.java","0","33","0","4","0","5","0","16","0","2","0"
"7","LeaderZooKeeperServer.java","0","153","0","7","0","9","0","52","0","30","0"
"7","Learner.java","1","338","338","338","338","338","2","2","2","2","1"
"7","LearnerHandler.java","3","445","5","5","12","12","8","8","10","10","1"
"7","LearnerSessionTracker.java","1","81","0","0","2","2","2","2","2","2","0"
"7","LearnerSyncRequest.java","1","31","0","0","3","3","2","2","2","2","0"
"7","LearnerZooKeeperServer.java","1","135","135","135","135","135","2","2","2","2","0"
"7","LedgerDescriptor.java","0","149","0","49","0","50","0","6","0","8","1"
"7","LedgerEntry.java","0","53","0","26","0","28","0","4","0","4","1"
"7","LedgerHandle.java","0","760","0","95","0","105","0","16","0","20","1"
"7","LedgerInputStream.java","0","148","0","148","0","148","0","2","0","2","1"
"7","LedgerManagementProcessor.java","0","1145","0","572","0","579","0","4","0","4","0"
"7","LedgerOutputStream.java","0","134","0","67","0","67","0","4","0","4","1"
"7","LedgerRecoveryMonitor.java","0","221","0","31","0","34","0","14","0","20","0"
"7","LedgerSequence.java","0","59","0","59","0","59","0","2","0","2","0"
"7","LocalBookKeeper.java","0","148","0","74","0","78","0","4","0","6","0"
"7","LocalPeerBean.java","0","62","0","12","0","13","0","18","0","4","0"
"7","LocalPeerMXBean.java","0","58","0","11","0","12","0","16","0","2","0"
"7","LockListener.java","0","35","0","35","0","35","0","2","0","2","0"
"7","LogFormatter.java","0","65","0","8","0","9","0","23","0","4","1"
"7","Main.java","0","50","0","50","0","50","0","2","0","2","1"
"7","ManagedUtil.java","0","65","0","32","0","33","0","4","0","4","0"
"7","MBeanRegistry.java","0","175","0","17","0","20","0","20","0","6","0"
"7","MySqlClient.java","0","124","0","124","0","124","0","2","0","2","0"
"7","NIOServerCnxn.java","3","1220","28","31","58","72","20","103","34","96","0"
"7","NIOServerFactory.java","0","475","0","158","0","159","0","6","0","8","1"
"7","Observer.java","1","132","133","133","133","133","2","2","2","2","1"
"7","ObserverBean.java","1","41","41","41","41","41","2","2","2","2","0"
"7","ObserverMXBean.java","1","34","34","34","34","34","2","2","2","2","0"
"7","ObserverRequestProcessor.java","1","111","111","111","111","111","2","2","2","2","0"
"7","ObserverZooKeeperServer.java","1","103","103","103","103","103","2","2","2","2","0"
"7","OutputArchive.java","0","43","0","6","0","6","0","21","0","2","0"
"7","ParseException.java","0","189","0","33","0","33","0","17","0","0","0"
"7","PathTrie.java","1","255","0","85","2","85","2","6","0","8","0"
"7","PathUtils.java","0","93","0","93","0","93","0","2","0","0","0"
"7","PrepRequestProcessor.java","2","459","1","13","8","34","8","94","12","66","0"
"7","Profiler.java","0","36","0","3","0","9","0","24","0","2","0"
"7","ProposalRequestProcessor.java","1","74","0","4","2","8","2","44","2","16","0"
"7","ProtocolSupport.java","0","173","0","173","0","173","0","2","0","2","0"
"7","ProviderRegistry.java","0","69","0","5","0","16","0","26","0","6","0"
"7","PurgeTxnLog.java","0","119","0","11","0","31","0","27","0","6","0"
"7","QuorumBean.java","0","40","0","5","0","6","0","16","0","2","0"
"7","QuorumCnxManager.java","3","587","5","17","14","51","8","68","8","60","1"
"7","QuorumEngine.java","0","270","0","44","0","58","0","12","0","12","0"
"7","QuorumHierarchical.java","0","245","0","81","0","87","0","6","0","12","0"
"7","QuorumMaj.java","0","52","0","26","0","26","0","4","0","6","0"
"7","QuorumMXBean.java","0","31","0","3","0","4","0","16","0","2","0"
"7","QuorumOpMonitor.java","0","425","0","70","0","99","0","12","0","12","0"
"7","QuorumPeer.java","2","786","36","21","42","74","8","93","10","50","1"
"7","QuorumPeerConfig.java","1","289","38","9","40","37","2","58","2","38","0"
"7","QuorumPeerMain.java","1","135","1","13","1","22","2","20","2","22","1"
"7","QuorumStats.java","1","62","1","5","3","9","2","24","2","4","0"
"7","QuorumVerifier.java","0","30","0","15","0","15","0","4","0","6","0"
"7","Quotas.java","0","62","0","62","0","62","0","2","0","2","0"
"7","Rcc.java","0","473","0","74","0","76","0","19","0","0","0"
"7","RccConstants.java","0","80","0","14","0","14","0","17","0","0","0"
"7","RccTokenManager.java","0","750","0","132","0","132","0","17","0","0","0"
"7","ReadEntryCallback.java","0","32","0","32","0","32","0","2","0","2","0"
"7","Record.java","0","29","0","4","0","4","0","19","0","2","0"
"7","RecordReader.java","0","84","0","13","0","14","0","19","0","2","0"
"7","RecordWriter.java","0","102","0","16","0","16","0","19","0","2","0"
"7","RemotePeerBean.java","0","41","0","5","0","6","0","16","0","2","0"
"7","RemotePeerMXBean.java","0","30","0","3","0","4","0","16","0","2","0"
"7","Request.java","2","200","6","14","18","16","4","40","6","16","0"
"7","RequestProcessor.java","0","34","0","5","0","6","0","17","0","0","0"
"7","RestMain.java","0","71","0","71","0","71","0","2","0","2","0"
"7","RuntimeExceptionMapper.java","0","44","0","44","0","44","0","2","0","2","0"
"7","SendAckRequestProcessor.java","1","72","0","5","9","8","2","38","2","16","0"
"7","SerializeUtils.java","0","97","0","24","0","31","0","8","0","10","0"
"7","ServerAdminClient.java","0","281","0","29","0","67","0","27","0","0","0"
"7","ServerBean.java","0","35","0","4","0","5","0","16","0","2","0"
"7","ServerCnxn.java","1","124","22","8","35","11","4","37","6","24","0"
"7","ServerConfig.java","0","85","0","5","0","14","0","32","0","14","0"
"7","ServerMXBean.java","0","30","0","3","0","4","0","16","0","2","0"
"7","ServerStats.java","0","119","0","18","0","21","0","26","0","10","1"
"7","SessionTracker.java","1","60","4","7","6","8","2","23","4","8","0"
"7","SessionTrackerImpl.java","1","220","1","11","11","15","4","53","6","24","0"
"7","SimpleCharStream.java","0","412","0","72","0","72","0","17","0","0","0"
"7","SnapShot.java","0","54","0","27","0","28","0","4","0","4","1"
"7","StatsTrack.java","0","91","0","91","0","91","0","2","0","2","0"
"7","SyncRequestProcessor.java","1","161","15","10","40","36","2","53","2","26","1"
"7","Token.java","0","90","0","15","0","16","0","17","0","0","0"
"7","TokenMgrError.java","0","136","0","24","0","24","0","17","0","0","0"
"7","TraceFormatter.java","1","109","2","15","2","16","2","21","2","4","0"
"7","TxnLog.java","1","105","1","35","2","36","2","6","2","6","1"
"7","UpgradeMain.java","0","162","0","81","0","81","0","4","0","2","0"
"7","UpgradeSnapShot.java","0","30","0","30","0","30","0","2","0","0","0"
"7","UpgradeSnapShotV1.java","0","300","0","75","0","79","0","8","0","8","0"
"7","Util.java","0","293","0","42","0","49","0","14","0","16","0"
"7","Utils.java","0","254","0","33","0","34","0","23","0","8","0"
"7","VerGen.java","0","116","0","9","0","18","0","26","0","4","0"
"7","Version.java","0","71","0","5","0","10","0","26","0","0","0"
"7","Vote.java","0","63","0","5","0","8","0","22","0","6","0"
"7","WatchedEvent.java","0","73","0","36","0","37","0","4","0","0","1"
"7","Watcher.java","0","113","0","11","0","14","0","25","0","6","0"
"7","WatchManager.java","0","102","0","8","0","10","0","33","0","4","0"
"7","WriteCallback.java","0","29","0","29","0","29","0","2","0","2","0"
"7","WriteLock.java","0","265","0","266","0","266","0","2","0","2","0"
"7","XmlInputArchive.java","0","226","0","35","0","37","0","19","0","2","0"
"7","XmlOutputArchive.java","0","226","0","32","0","33","0","21","0","2","0"
"7","ZChildren.java","0","72","0","72","0","72","0","2","0","2","0"
"7","ZChildrenJSON.java","0","69","0","69","0","69","0","2","0","2","0"
"7","ZError.java","0","37","0","37","0","37","0","2","0","2","0"
"7","ZErrorWriter.java","0","57","0","57","0","57","0","2","0","2","0"
"7","ZKMBeanInfo.java","0","33","0","4","0","4","0","16","0","2","0"
"7","ZNodeName.java","0","99","0","99","0","99","0","2","0","2","0"
"7","ZNodeResource.java","0","338","0","338","0","338","0","2","0","2","0"
"7","ZooDefs.java","1","103","2","10","3","11","2","30","2","8","0"
"7","ZooKeeper.java","2","1333","38","31","42","75","8","109","12","76","0"
"7","ZooKeeperMain.java","1","749","6","34","6","45","2","44","2","46","0"
"7","ZooKeeperOperation.java","0","35","0","35","0","35","0","2","0","2","0"
"7","ZooKeeperServer.java","2","632","6","21","12","113","4","90","4","50","0"
"7","ZooKeeperServerBean.java","0","103","0","10","0","14","0","20","0","8","0"
"7","ZooKeeperServerMain.java","0","112","0","10","0","15","0","22","0","28","0"
"7","ZooKeeperServerMXBean.java","0","74","0","9","0","10","0","16","0","2","0"
"7","ZooKeeperService.java","0","99","0","99","0","99","0","2","0","2","0"
"7","ZooTrace.java","0","83","0","8","0","17","0","20","0","2","0"
"7","ZPath.java","0","57","0","57","0","57","0","2","0","2","0"
"7","ZStat.java","0","96","0","96","0","96","0","2","0","2","0"
